messageId,sender,sentAt,payloadSize,deliveredAt,latencyMs
e25aa209-6a6c-51d6-9821-474340c98fcc,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243297037,184.0,1785243297099.0,62.0
cf2b3c9c-6ea7-5e9f-82d1-42fdf4f30a0d,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243357039,184.0,1785243357083.0,44.0
3abe8f7c-bf7f-5178-a05d-1ed07174cca3,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243417090,184.0,1785243417159.0,69.0
3a6dce0b-809a-5332-94f0-f882af917552,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243537037,184.0,,
7ccb78be-87e3-5dee-8865-e4d660dbcad8,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243597045,184.0,1785243597112.0,67.0
b651e5dc-08d4-58e5-8c52-92db4863627f,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243657067,184.0,,
1fdaea58-e903-5177-9481-b9552c00c81b,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243717083,184.0,1785243717170.0,87.0
7a407e70-2182-5b8e-8567-b8007a11ca2e,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243777074,184.0,,
dfc94c39-ab89-55de-a766-d4d808b890fc,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243837057,184.0,,
375028a7-4571-526d-92ed-e90555fc6a89,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243897032,184.0,1785243897126.0,94.0
a3fd3075-7674-5f33-9a2a-3d87a0699859,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785243957032,184.0,,
59a30649-1624-550b-8fbe-414523e43253,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244017035,184.0,1785244017148.0,113.0
01bf373c-cd67-50f7-bd49-6c52ab4df532,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244077025,184.0,1785244077078.0,53.0
c023655f-f32a-55da-b496-bc618a2d9049,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244137074,184.0,,
b77f6efe-a9a6-53a6-ab60-2b4447370279,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244197055,184.0,1785244197091.0,36.0
9abcb063-0c08-5480-9f41-2d6a28d687f4,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244257123,184.0,1785244257168.0,45.0
d92b4050-c2ed-5d4e-bcb1-d7d28ea54084,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244317058,184.0,1785244317105.0,47.0
8912916f-f679-5424-888f-449dc314c0e5,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244377016,184.0,1785244377089.0,73.0
27e4f108-99b8-5e4b-9334-019bce04ce76,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244436042,184.0,,
f4772db4-d24a-5ffc-bb6f-439713efc75f,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244496079,184.0,,
e2a3cd13-1579-55f6-a6f3-b1625d06c721,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244556064,184.0,,
adcb561a-b4cd-5ae0-bf5b-a00ddbd242d8,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244616073,184.0,,
ab066ffe-e749-527e-9afc-9686a3d77512,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244676061,184.0,1785244676125.0,64.0
1d951343-b2aa-555b-b1a6-2b236d65f4e9,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244736048,184.0,1785244736096.0,48.0
b743cb13-ba3f-5186-a005-3b1229f09b39,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244796040,184.0,1785244796129.0,89.0
b661d2a2-5a58-5a6b-91be-e998e58116a0,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244856056,184.0,1785244856110.0,54.0
83a1f034-72e6-58a5-a5dc-3a77b4cd2334,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244916063,184.0,1785244916111.0,48.0
e5d2dcb7-1009-57fc-b39f-53ac962a9a85,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785244976074,184.0,1785244976135.0,61.0
edf641d2-3e9d-5af2-b278-a87ca8b3b018,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245036075,184.0,,
cfec9cb2-78c3-51d8-9332-299c40fd2f63,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245096067,184.0,1785245096184.0,117.0
815306c5-b11c-5a32-ba36-2e04eddd0a7f,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245156050,184.0,,
4fbe2c80-5eeb-50de-b302-2c8f0c63d44b,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245216068,184.0,1785245216152.0,84.0
b4462c90-0cc0-57ee-9859-d6fde4c4ee5c,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245276093,184.0,1785245276229.0,136.0
0c988455-f720-5f7c-ab6e-d28fedf5cf54,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245336054,184.0,1785245336123.0,69.0
c29bfe68-fb7d-52a5-bbe1-8f026ce10b3c,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245396048,184.0,1785245396153.0,105.0
cd2d1433-96bd-5b26-b314-8a30b2289def,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245456086,184.0,1785245456135.0,49.0
5ae5f58d-fea3-5bf9-a700-d7e3ead8ee17,5295f04af78741cc385986cd8a4ca757178ef302fae4e64e45e1747bee198bca,1785245516064,184.0,,
