device,t,elapsed_s,levelPct,mA,mV,mW,tempC,chargeCounterUah
1ce83c92,1785931992794,10380.6,49.0,481.6,3739.0,1800.6,36.5,1410014.0
1ce83c92,1785932023426,10411.2,49.0,425.7,3739.0,1591.8,36.5,1406007.0
1ce83c92,1785932052784,10440.6,49.0,476.5,3739.0,1781.7,36.5,1401764.0
1ce83c92,1785932083354,10471.1,48.0,388.9,3739.0,1454.3,36.5,1397825.0
1ce83c92,1785932114853,10502.6,48.0,380.4,3739.0,1422.3,36.5,1393853.0
1ce83c92,1785932144098,10531.9,48.0,580.7,3739.0,2171.4,36.5,1389955.0
1ce83c92,1785932163643,10551.4,48.0,580.7,3714.0,2156.9,36.5,1389955.0
1ce83c92,1785932185083,10572.9,48.0,567.9,3714.0,2109.3,36.5,1386152.0
1ce83c92,1785932212910,10600.7,48.0,420.4,3714.0,1561.3,36.5,1382196.0
1ce83c92,1785932243774,10631.6,48.0,535.7,3714.0,1989.7,36.5,1378191.0
1ce83c92,1785932274092,10661.9,48.0,479.1,3714.0,1779.5,36.5,1374458.0
1ce83c92,1785932307437,10695.2,48.0,385.7,3714.0,1432.6,36.5,1370688.0
1ce83c92,1785932339433,10727.2,47.0,408.2,3714.0,1515.9,36.5,1366770.0
1ce83c92,1785932352934,10740.7,47.0,408.2,3735.0,1524.5,36.5,1366770.0
1ce83c92,1785932368964,10756.7,47.0,421.3,3735.0,1573.5,36.5,1362839.0
1ce83c92,1785932403532,10791.3,47.0,441.9,3735.0,1650.5,36.5,1358857.0
1ce83c92,1785932427646,10815.4,47.0,468.3,3735.0,1749.1,36.5,1355011.0
1ce83c92,1785932464639,10852.4,47.0,414.1,3735.0,1546.7,36.5,1351281.0
1ce83c92,1785932488119,10875.9,47.0,396.9,3735.0,1482.3,36.5,1347535.0
1ce83c92,1785932513855,10901.6,46.0,396.9,3732.0,1481.1,36.5,1347535.0
1ce83c92,1785932539621,10927.4,46.0,551.0,3732.0,2056.3,36.5,1343671.0
1ce83c92,1785932566749,10954.5,46.0,417.0,3732.0,1556.3,36.5,1339870.0
1ce83c92,1785932596256,10984.0,46.0,450.3,3732.0,1680.5,36.5,1335991.0
1ce83c92,1785932624876,11012.7,46.0,361.9,3732.0,1350.7,36.5,1332353.0
1ce83c92,1785932650795,11038.6,46.0,350.0,3732.0,1306.3,36.5,1328731.0
1ce83c92,1785932673405,11061.2,46.0,362.9,3732.0,1354.2,36.5,1325409.0
1ce83c92,1785932709492,11097.3,46.0,398.7,3732.0,1488.0,36.5,1321605.0
1ce83c92,1785932742273,11130.1,46.0,386.7,3732.0,1443.0,36.5,1317669.0
1ce83c92,1785932775360,11163.1,45.0,641.5,3732.0,2394.0,36.5,1313791.0
1ce83c92,1785932810924,11198.7,45.0,504.9,3732.0,1884.3,36.5,1309811.0
1ce83c92,1785932826033,11213.8,45.0,504.9,3705.0,1870.7,36.2,1309811.0
1ce83c92,1785932838155,11225.9,45.0,510.7,3705.0,1892.2,36.2,1305794.0
1ce83c92,1785932858837,11246.6,45.0,443.7,3705.0,1644.0,36.2,1301822.0
1ce83c92,1785932895144,11282.9,44.0,513.5,3705.0,1902.4,36.2,1297838.0
1ce83c92,1785932924175,11312.0,44.0,492.9,3705.0,1826.0,36.2,1293703.0
1ce83c92,1785932945573,11333.4,44.0,492.9,3704.0,1825.5,36.2,1293703.0
1ce83c92,1785932953040,11340.8,44.0,427.1,3704.0,1581.9,36.2,1289757.0
1ce83c92,1785932984451,11372.2,44.0,396.4,3704.0,1468.3,36.2,1285791.0
1ce83c92,1785933014324,11402.1,44.0,403.3,3704.0,1493.8,36.2,1281891.0
1ce83c92,1785933053644,11441.4,44.0,493.6,3704.0,1828.4,36.2,1278058.0
1ce83c92,1785933084022,11471.8,44.0,559.5,3704.0,2072.5,36.2,1273798.0
1ce83c92,1785933112996,11500.8,44.0,424.6,3704.0,1572.9,36.2,1269830.0
1ce83c92,1785933133472,11521.2,43.0,424.6,3712.0,1576.3,36.5,1269830.0
1ce83c92,1785933144339,11532.1,43.0,419.5,3712.0,1557.0,36.5,1265870.0
1ce83c92,1785933174986,11562.8,43.0,597.5,3712.0,2218.0,36.5,1262003.0
1ce83c92,1785933206474,11594.3,43.0,571.7,3712.0,2122.3,36.5,1257958.0
1ce83c92,1785933238357,11626.1,43.0,486.0,3712.0,1804.0,36.5,1254127.0
1ce83c92,1785933265321,11653.1,43.0,404.2,3712.0,1500.4,36.5,1250043.0
1ce83c92,1785933295831,11683.6,43.0,417.8,3712.0,1550.8,36.5,1246204.0
1ce83c92,1785933328336,11716.1,42.0,556.5,3712.0,2065.7,36.5,1242399.0
1ce83c92,1785933366849,11754.6,42.0,378.6,3712.0,1405.2,36.5,1238634.0
1ce83c92,1785933394374,11782.2,42.0,406.5,3712.0,1508.9,36.5,1234723.0
1ce83c92,1785933425153,11812.9,42.0,406.0,3712.0,1507.2,36.5,1230853.0
1ce83c92,1785933450329,11838.1,42.0,476.2,3712.0,1767.7,36.5,1226814.0
1ce83c92,1785933459615,11847.4,42.0,476.2,3697.0,1760.6,36.2,1226814.0
1ce83c92,1785933495248,11883.0,42.0,450.9,3697.0,1667.0,36.2,1222783.0
1ce83c92,1785933514557,11902.3,42.0,396.0,3697.0,1463.9,36.2,1219008.0
1ce83c92,1785933554131,11941.9,41.0,481.1,3709.0,1784.4,36.2,1215022.0
1ce83c92,1785933574909,11962.7,41.0,388.8,3709.0,1442.0,36.2,1211042.0
1ce83c92,1785933618214,12006.0,41.0,498.2,3709.0,1847.8,36.2,1207024.0
1ce83c92,1785933640895,12028.7,41.0,524.1,3709.0,1944.0,36.2,1203190.0
1ce83c92,1785933666582,12054.4,41.0,540.6,3709.0,2005.1,36.2,1199079.0
1ce83c92,1785933713631,12101.4,40.0,412.6,3709.0,1530.3,36.2,1195266.0
1ce83c92,1785933738824,12126.6,40.0,473.8,3709.0,1757.3,36.2,1191187.0
1ce83c92,1785933760676,12148.5,40.0,412.4,3709.0,1529.7,36.2,1187271.0
1ce83c92,1785933774507,12162.3,40.0,412.4,3700.0,1526.0,36.2,1187271.0
1ce83c92,1785933797771,12185.5,40.0,427.4,3700.0,1581.4,36.2,1183083.0
1ce83c92,1785933829515,12217.3,40.0,421.8,3700.0,1560.5,36.2,1179002.0
1ce83c92,1785933887781,12275.6,40.0,510.6,3700.0,1889.1,36.2,1170918.0
1ce83c92,1785933915410,12303.2,39.0,530.8,3700.0,1964.1,36.2,1166853.0
1ce83c92,1785933953518,12341.3,39.0,434.6,3700.0,1607.9,36.2,1162821.0
1ce83c92,1785933982550,12370.3,39.0,671.8,3700.0,2485.8,36.2,1158616.0
1ce83c92,1785934012332,12400.1,39.0,541.7,3700.0,2004.2,36.2,1154387.0
1ce83c92,1785934044804,12432.6,39.0,518.8,3700.0,1919.5,36.2,1150503.0
1ce83c92,1785934064538,12452.3,39.0,518.8,3674.0,1906.1,36.5,1150503.0
1ce83c92,1785934075277,12463.1,39.0,413.5,3674.0,1519.2,36.5,1146466.0
1ce83c92,1785934104868,12492.6,39.0,454.7,3674.0,1670.6,36.5,1142360.0
1ce83c92,1785934134298,12522.1,39.0,493.5,3674.0,1813.0,36.5,1138543.0
1ce83c92,1785934147081,12534.9,38.0,493.5,3678.0,1815.0,36.5,1138543.0
1ce83c92,1785934171645,12559.4,38.0,419.6,3678.0,1543.3,36.5,1134688.0
1ce83c92,1785934196464,12584.2,38.0,472.9,3678.0,1739.2,36.5,1130666.0
1ce83c92,1785934237710,12625.5,38.0,504.6,3678.0,1855.9,36.5,1126520.0
1ce83c92,1785934268556,12656.3,38.0,598.0,3678.0,2199.4,36.5,1122621.0
1ce83c92,1785934300547,12688.3,38.0,392.0,3678.0,1441.8,36.5,1118669.0
1ce83c92,1785934333328,12721.1,37.0,510.4,3678.0,1877.3,36.5,1114784.0
1ce83c92,1785934351117,12738.9,37.0,461.6,3678.0,1697.7,36.2,1110714.0
1ce83c92,1785934390131,12777.9,37.0,395.7,3678.0,1455.2,36.2,1106889.0
1ce83c92,1785934415452,12803.2,37.0,475.2,3678.0,1747.6,36.2,1102797.0
1ce83c92,1785934443088,12830.9,37.0,519.7,3678.0,1911.5,36.2,1098774.0
1ce83c92,1785934486958,12874.7,37.0,488.3,3678.0,1795.9,36.2,1094708.0
1ce83c92,1785934529602,12917.4,36.0,460.5,3678.0,1693.7,36.2,1090875.0
1ce83c92,1785934555543,12943.3,36.0,366.4,3678.0,1347.5,36.2,1087128.0
1ce83c92,1785934567689,12955.5,36.0,565.0,3678.0,2078.2,36.2,1083607.0
1ce83c92,1785934615568,13003.3,36.0,362.7,3678.0,1334.0,36.2,1080019.0
1ce83c92,1785934631825,13019.6,36.0,402.4,3678.0,1479.9,36.2,1076459.0
1ce83c92,1785934657801,13045.6,35.0,402.4,3687.0,1483.5,36.2,1076459.0
1ce83c92,1785934669959,13057.7,35.0,412.3,3687.0,1520.1,36.2,1072277.0
1ce83c92,1785934693668,13081.4,35.0,452.6,3687.0,1668.6,36.2,1068338.0
1ce83c92,1785934723606,13111.4,35.0,407.6,3687.0,1502.7,36.2,1064211.0
1ce83c92,1785934744191,13132.0,35.0,407.6,3681.0,1500.2,36.2,1064211.0
1ce83c92,1785934753656,13141.4,35.0,493.3,3681.0,1815.9,36.2,1060078.0
1ce83c92,1785934793025,13180.8,35.0,484.0,3681.0,1781.6,36.2,1055975.0
1ce83c92,1785934822745,13210.5,35.0,721.6,3681.0,2656.1,36.2,1051777.0
1ce83c92,1785934854491,13242.3,35.0,428.9,3681.0,1578.9,36.2,1047849.0
1ce83c92,1785934885581,13273.4,34.0,620.3,3681.0,2283.2,36.2,1043886.0
1ce83c92,1785934912985,13300.8,34.0,510.7,3658.0,1868.2,36.2,1039884.0
1ce83c92,1785934947013,13334.8,34.0,451.8,3658.0,1652.7,36.2,1035738.0
1ce83c92,1785934974760,13362.5,33.0,405.1,3658.0,1481.9,36.2,1031839.0
1ce83c92,1785935005326,13393.1,33.0,427.4,3658.0,1563.4,36.2,1027839.0
1ce83c92,1785935038321,13426.1,33.0,403.6,3658.0,1476.3,36.2,1023850.0
1ce83c92,1785935066264,13454.0,33.0,602.6,3658.0,2204.2,36.2,1019655.0
1ce83c92,1785935095338,13483.1,33.0,598.1,3658.0,2188.0,36.2,1015659.0
1ce83c92,1785935128177,13516.0,33.0,524.3,3658.0,1917.8,36.2,1011751.0
1ce83c92,1785935166815,13554.6,33.0,414.1,3658.0,1514.9,36.2,1007900.0
1ce83c92,1785935194053,13581.8,33.0,408.5,3658.0,1494.2,36.2,1003791.0
1ce83c92,1785935223607,13611.4,33.0,435.0,3658.0,1591.3,36.2,999718.0
1ce83c92,1785935239857,13627.6,32.0,435.0,3667.0,1595.2,36.2,999718.0
1ce83c92,1785935255201,13643.0,32.0,446.0,3667.0,1635.5,36.2,995853.0
1ce83c92,1785935282718,13670.5,32.0,410.2,3667.0,1504.0,36.2,991764.0
1ce83c92,1785935318113,13705.9,32.0,406.8,3667.0,1491.7,36.2,987755.0
1ce83c92,1785935347790,13735.6,31.0,410.2,3670.0,1505.3,36.2,983784.0
1ce83c92,1785935377121,13764.9,31.0,422.8,3670.0,1551.7,36.2,979600.0
1ce83c92,1785935406479,13794.3,31.0,601.5,3670.0,2207.5,36.2,975583.0
1ce83c92,1785935448984,13836.8,31.0,551.4,3670.0,2023.8,36.2,971623.0
1ce83c92,1785935477139,13864.9,31.0,446.6,3658.0,1633.7,36.2,967624.0
1ce83c92,1785935504399,13892.2,31.0,438.5,3658.0,1604.2,36.2,963813.0
1ce83c92,1785935530819,13918.6,31.0,423.9,3658.0,1550.6,36.2,959826.0
1ce83c92,1785935568469,13956.2,30.0,407.9,3658.0,1492.0,36.2,955714.0
1ce83c92,1785935592555,13980.3,30.0,452.9,3658.0,1656.6,36.2,951614.0
1ce83c92,1785935624373,14012.2,30.0,529.0,3658.0,1935.2,36.2,947478.0
1ce83c92,1785935654444,14042.2,30.0,613.9,3658.0,2245.5,36.2,943437.0
1ce83c92,1785935695181,14083.0,30.0,421.4,3658.0,1541.6,36.2,939360.0
1ce83c92,1785935727983,14115.8,30.0,631.7,3658.0,2310.8,36.2,935242.0
1ce83c92,1785935754058,14141.8,30.0,547.6,3658.0,2003.2,36.2,931111.0
1ce83c92,1785935766217,14154.0,29.0,547.6,3635.0,1990.6,36.5,931111.0
1ce83c92,1785935784836,14172.6,29.0,474.7,3635.0,1725.5,36.5,927023.0
1ce83c92,1785935815272,14203.0,29.0,520.9,3635.0,1893.6,36.5,922992.0
1ce83c92,1785935846282,14234.1,29.0,528.4,3635.0,1920.8,36.5,918971.0
1ce83c92,1785935873672,14261.4,29.0,403.9,3635.0,1468.2,36.5,914970.0
1ce83c92,1785935904172,14292.0,28.0,401.5,3635.0,1459.3,36.5,911043.0
1ce83c92,1785935937703,14325.5,28.0,423.6,3635.0,1539.7,36.5,907071.0
1ce83c92,1785935944620,14332.4,28.0,423.6,3656.0,1548.6,36.2,907071.0
1ce83c92,1785935979229,14367.0,28.0,584.1,3656.0,2135.5,36.2,903142.0
1ce83c92,1785935998714,14386.5,28.0,415.2,3656.0,1517.9,36.2,899248.0
1ce83c92,1785936029517,14417.3,28.0,585.3,3656.0,2139.9,36.2,895323.0
1ce83c92,1785936060365,14448.1,28.0,445.6,3656.0,1628.9,36.2,891354.0
1ce83c92,1785936070255,14458.0,28.0,445.6,3649.0,1625.8,36.2,891354.0
1ce83c92,1785936121433,14509.2,28.0,621.5,3649.0,2267.8,36.2,883362.0
1ce83c92,1785936156108,14543.9,27.0,436.4,3649.0,1592.4,36.2,879457.0
1ce83c92,1785936189675,14577.5,27.0,412.6,3649.0,1505.6,36.2,875492.0
1ce83c92,1785936214103,14601.9,27.0,555.3,3649.0,2026.2,36.2,871566.0
1ce83c92,1785936249772,14637.6,27.0,397.5,3649.0,1450.4,36.2,867638.0
1ce83c92,1785936277095,14664.9,27.0,400.4,3649.0,1461.0,36.2,863663.0
1ce83c92,1785936318276,14706.1,26.0,390.8,3649.0,1425.9,36.2,859763.0
1ce83c92,1785936348096,14735.9,26.0,425.7,3649.0,1553.4,36.2,856000.0
1ce83c92,1785936379457,14767.2,26.0,538.6,3631.0,1955.8,36.2,851889.0
1ce83c92,1785936411211,14799.0,26.0,517.7,3631.0,1879.9,36.2,848005.0
1ce83c92,1785936444288,14832.1,26.0,356.9,3631.0,1295.9,36.2,844267.0
1ce83c92,1785936475672,14863.4,26.0,576.6,3631.0,2093.7,36.2,840774.0
1ce83c92,1785936502412,14890.2,26.0,401.2,3631.0,1456.6,36.2,837242.0
1ce83c92,1785936528927,14916.7,26.0,392.0,3631.0,1423.3,36.2,833455.0
1ce83c92,1785936542546,14930.3,26.0,392.0,3654.0,1432.4,36.2,833455.0
1ce83c92,1785936557960,14945.7,26.0,428.5,3654.0,1565.6,36.2,829606.0
1ce83c92,1785936591044,14978.8,25.0,381.5,3654.0,1393.9,36.2,825618.0
1ce83c92,1785936624946,15012.7,25.0,566.2,3654.0,2069.1,36.2,821572.0
1ce83c92,1785936654905,15042.7,25.0,424.5,3654.0,1551.1,36.2,817659.0
1ce83c92,1785936681123,15068.9,24.0,430.0,3643.0,1566.5,36.2,813787.0
1ce83c92,1785936713551,15101.3,24.0,497.1,3643.0,1811.0,36.2,809883.0
1ce83c92,1785936749454,15137.2,24.0,513.6,3643.0,1871.1,36.2,805917.0
1ce83c92,1785936776812,15164.6,24.0,409.8,3643.0,1493.1,36.2,801986.0
1ce83c92,1785936809121,15196.9,24.0,430.3,3643.0,1567.6,36.2,797982.0
1ce83c92,1785936846872,15234.6,24.0,395.7,3643.0,1441.4,36.2,793938.0
1ce83c92,1785936865558,15253.3,24.0,574.9,3643.0,2094.5,36.2,789822.0
1ce83c92,1785936906166,15293.9,23.0,469.2,3643.0,1709.3,36.2,785921.0
1ce83c92,1785936933178,15321.0,23.0,627.4,3643.0,2285.8,36.2,781847.0
1ce83c92,1785936943099,15330.9,23.0,627.4,3604.0,2261.3,36.2,781847.0
1ce83c92,1785936964752,15352.5,23.0,430.3,3604.0,1550.8,36.2,777789.0
1ce83c92,1785936995288,15383.1,23.0,408.5,3604.0,1472.1,36.2,773714.0
1ce83c92,1785937027381,15415.2,22.0,403.0,3604.0,1452.3,36.2,769830.0
1ce83c92,1785937057342,15445.1,22.0,624.1,3604.0,2249.2,36.2,765851.0
1ce83c92,1785937085933,15473.7,22.0,398.7,3604.0,1436.9,36.2,761969.0
1ce83c92,1785937117138,15504.9,22.0,402.5,3604.0,1450.7,36.2,757848.0
1ce83c92,1785937143122,15530.9,22.0,402.5,3636.0,1463.6,36.2,757848.0
1ce83c92,1785937158772,15546.6,22.0,423.3,3636.0,1539.0,36.2,753836.0
1ce83c92,1785937180119,15567.9,22.0,414.6,3636.0,1507.4,36.2,749935.0
1ce83c92,1785937210551,15598.3,22.0,428.8,3636.0,1559.0,36.2,746058.0
1ce83c92,1785937241182,15629.0,22.0,371.1,3636.0,1349.3,36.2,742095.0
1ce83c92,1785937251812,15639.6,21.0,371.1,3638.0,1350.0,36.2,742095.0
1ce83c92,1785937273627,15661.4,21.0,440.5,3638.0,1602.6,36.2,738137.0
1ce83c92,1785937302225,15690.0,21.0,216.1,3638.0,786.0,36.2,734662.0
1ce83c92,1785937332232,15720.0,21.0,306.4,3638.0,1114.7,36.2,732638.0
1ce83c92,1785937372228,15760.0,21.0,230.1,3638.0,837.1,36.2,730837.0
1ce83c92,1785937402231,15790.0,21.0,236.8,3638.0,861.5,36.2,729002.0
1ce83c92,1785937432228,15820.0,21.0,230.4,3638.0,838.2,36.2,727079.0
1ce83c92,1785937462229,15850.0,21.0,234.1,3638.0,851.5,36.2,725269.0
1ce83c92,1785937492229,15880.0,21.0,273.1,3638.0,993.6,36.2,723359.0
1ce83c92,1785937522232,15910.0,21.0,257.9,3638.0,938.1,36.2,721358.0
1ce83c92,1785937552264,15940.0,21.0,226.0,3638.0,822.1,36.2,719387.0
1ce83c92,1785937582228,15970.0,21.0,245.4,3638.0,892.6,36.2,717219.0
1ce83c92,1785937612233,16000.0,21.0,222.9,3638.0,811.0,36.2,715208.0
1ce83c92,1785937642229,16030.0,21.0,304.6,3638.0,1108.0,36.2,713362.0
1ce83c92,1785937682229,16070.0,21.0,152.3,3638.0,554.0,36.2,711500.0
1ce83c92,1785937712232,16100.0,21.0,150.0,3638.0,545.7,36.2,709581.0
1ce83c92,1785937742226,16130.0,21.0,155.2,3689.0,572.5,33.5,707810.0
1ce83c92,1785937772230,16160.0,21.0,145.0,3689.0,534.7,33.5,705796.0
1ce83c92,1785937802228,16190.0,21.0,253.0,3689.0,933.3,33.5,703887.0
1ce83c92,1785937832249,16220.0,21.0,139.0,3689.0,512.8,33.5,702091.0
1ce83c92,1785937862230,16250.0,21.0,170.6,3689.0,629.3,33.5,700175.0
1ce83c92,1785937892225,16280.0,21.0,159.5,3689.0,588.2,33.5,698327.0
1ce83c92,1785937922232,16310.0,21.0,195.9,3689.0,722.8,33.5,696456.0
1ce83c92,1785937952229,16340.0,20.0,185.4,3689.0,683.9,33.5,694622.0
1ce83c92,1785937982263,16370.0,20.0,209.5,3689.0,772.8,33.5,692823.0
1ce83c92,1785938022255,16410.0,20.0,222.8,3689.0,821.8,33.5,690992.0
1ce83c92,1785938052232,16440.0,20.0,231.3,3689.0,853.3,33.5,689172.0
1ce83c92,1785938082225,16470.0,20.0,267.6,3689.0,987.3,33.5,687327.0
1ce83c92,1785938112227,16500.0,20.0,273.6,3689.0,1009.3,33.5,685350.0
1ce83c92,1785938142229,16530.0,20.0,211.5,3689.0,780.2,33.5,683575.0
1ce83c92,1785938172233,16560.0,20.0,171.4,3689.0,632.1,33.5,681811.0
1ce83c92,1785938202225,16590.0,20.0,166.3,3689.0,613.6,33.5,679952.0
1ce83c92,1785938232229,16620.0,20.0,206.1,3689.0,760.5,33.5,678178.0
1ce83c92,1785938262237,16650.0,20.0,207.7,3689.0,766.1,33.5,676280.0
1ce83c92,1785938282232,16670.0,20.0,207.7,3675.0,763.2,32.0,676280.0
1ce83c92,1785938302229,16690.0,20.0,116.0,3675.0,426.2,32.0,674379.0
1ce83c92,1785938332227,16720.0,20.0,117.0,3675.0,430.1,32.0,672837.0
1ce83c92,1785938342229,16730.0,20.0,117.0,3691.0,432.0,31.7,672837.0
1ce83c92,1785938362225,16750.0,20.0,231.6,3691.0,854.9,31.7,670944.0
1ce83c92,1785938392239,16780.0,20.0,221.4,3691.0,817.2,31.7,668920.0
1ce83c92,1785938422225,16810.0,20.0,196.8,3691.0,726.5,31.7,667123.0
1ce83c92,1785938452224,16840.0,20.0,175.8,3691.0,648.8,31.7,665352.0
1ce83c92,1785938482233,16870.0,19.0,172.1,3691.0,635.3,31.7,663499.0
1ce83c92,1785938512226,16900.0,19.0,171.8,3691.0,634.2,31.7,661692.0
1ce83c92,1785938542255,16930.0,19.0,188.1,3691.0,694.4,31.7,659799.0
1ce83c92,1785938582230,16970.0,19.0,144.5,3691.0,533.3,31.7,657966.0
1ce83c92,1785938612230,17000.0,19.0,146.6,3691.0,541.2,31.7,656213.0
1ce83c92,1785938642235,17030.0,19.0,167.8,3691.0,619.5,31.7,654442.0
1ce83c92,1785938672228,17060.0,19.0,481.0,3691.0,1775.2,31.7,652682.0
1ce83c92,1785938702232,17090.0,19.0,316.0,3691.0,1166.4,31.7,650977.0
1ce83c92,1785938732230,17120.0,19.0,251.9,3691.0,929.8,31.7,649271.0
1ce83c92,1785938762232,17150.0,19.0,234.8,3691.0,866.8,31.7,647458.0
1ce83c92,1785938792230,17180.0,19.0,205.1,3691.0,756.9,31.7,645645.0
1ce83c92,1785938822230,17210.0,19.0,171.8,3691.0,634.2,31.7,643867.0
1ce83c92,1785938852255,17240.0,19.0,209.2,3691.0,772.1,31.7,642119.0
1ce83c92,1785938892263,17280.0,19.0,187.4,3691.0,691.6,31.7,640379.0
1ce83c92,1785938922233,17310.0,19.0,166.0,3691.0,612.8,31.7,638548.0
1ce83c92,1785938942229,17330.0,19.0,166.0,3674.0,609.9,31.0,638548.0
1ce83c92,1785938952231,17340.0,19.0,161.4,3674.0,593.1,31.0,636765.0
1ce83c92,1785938962226,17350.0,18.0,161.4,3673.0,593.0,31.0,636765.0
1ce83c92,1785938982251,17370.0,18.0,279.8,3673.0,1027.9,31.0,634933.0
1ce83c92,1785939012256,17400.0,18.0,220.5,3673.0,809.9,31.0,633139.0
1ce83c92,1785939042229,17430.0,18.0,208.1,3673.0,764.5,31.0,631222.0
1ce83c92,1785939072229,17460.0,18.0,186.0,3673.0,683.2,31.0,629492.0
1ce83c92,1785939102220,17490.0,18.0,187.7,3673.0,689.4,31.0,627751.0
1ce83c92,1785939132228,17520.0,18.0,152.1,3673.0,558.8,31.0,625853.0
1ce83c92,1785939162234,17550.0,18.0,160.1,3673.0,587.9,31.0,624167.0
1ce83c92,1785939192231,17580.0,18.0,151.5,3673.0,556.5,31.0,622240.0
1ce83c92,1785939232221,17620.0,18.0,173.9,3673.0,638.9,31.0,620528.0
1ce83c92,1785939262225,17650.0,18.0,200.7,3673.0,737.0,31.0,618703.0
1ce83c92,1785939292227,17680.0,17.0,307.9,3673.0,1131.0,31.0,616798.0
1ce83c92,1785939322224,17710.0,17.0,394.7,3673.0,1449.9,31.0,614959.0
1ce83c92,1785939352234,17740.0,17.0,220.2,3673.0,808.7,31.0,613194.0
1ce83c92,1785939382225,17770.0,17.0,224.8,3673.0,825.5,31.0,611431.0
1ce83c92,1785939412232,17800.0,17.0,206.4,3673.0,758.3,31.0,609524.0
1ce83c92,1785939442232,17830.0,17.0,178.1,3673.0,654.0,31.0,607791.0
1ce83c92,1785939472229,17860.0,17.0,203.1,3673.0,746.0,31.0,606036.0
1ce83c92,1785939502260,17890.0,17.0,179.1,3673.0,658.0,31.0,604354.0
1ce83c92,1785939542229,17930.0,17.0,176.1,3661.0,644.6,30.5,602596.0
1ce83c92,1785939572231,17960.0,17.0,186.6,3661.0,683.2,30.5,600812.0
1ce83c92,1785939602252,17990.0,17.0,213.8,3661.0,782.6,30.5,599007.0
1ce83c92,1785939632228,18020.0,17.0,213.0,3661.0,779.8,30.5,597227.0
1ce83c92,1785939652229,18040.0,17.0,213.0,3655.0,778.6,30.5,597227.0
1ce83c92,1785939662230,18050.0,17.0,346.5,3655.0,1266.5,30.5,595318.0
1ce83c92,1785939692229,18080.0,17.0,178.8,3655.0,653.6,30.5,593561.0
1ce83c92,1785939722223,18110.0,17.0,253.9,3655.0,928.0,30.5,591852.0
1ce83c92,1785939752229,18140.0,17.0,241.4,3655.0,882.3,30.5,590031.0
1ce83c92,1785939782229,18170.0,16.0,304.3,3655.0,1112.1,30.5,588251.0
1ce83c92,1785939812225,18200.0,16.0,164.2,3655.0,600.1,30.5,586458.0
1ce83c92,1785939842226,18230.0,16.0,192.6,3655.0,703.8,30.5,584532.0
1ce83c92,1785939882232,18270.0,16.0,228.4,3655.0,834.9,30.5,582676.0
1ce83c92,1785939912248,18300.0,16.0,249.3,3655.0,911.3,30.5,580912.0
1ce83c92,1785939942263,18330.0,16.0,226.4,3655.0,827.6,30.5,579014.0
1ce83c92,1785939972229,18360.0,16.0,188.0,3655.0,687.1,30.5,577261.0
1ce83c92,1785940002226,18390.0,16.0,183.6,3655.0,670.9,30.5,575519.0
1ce83c92,1785940032225,18420.0,16.0,202.9,3655.0,741.7,30.5,573652.0
1ce83c92,1785940062227,18450.0,15.0,185.4,3655.0,677.6,30.5,571870.0
